title,artist,creator,tags,num_timing_points,num_uninherited_points,mp3_duration_seconds,song_name,variation_rating_uninherited
Chikatto Chika Chika,Fujiwara Chika (CV: Kohara Konomi),hypercyte,full version ver peter dance かぐや様は告らせたい ～天才たちの恋愛頭脳戦～ kaguya-sama wa kokurasetai tensai-tachi no renai zunosen hypercute wants to be confessed to: the geniuses' war of love and brains kaguya japanese anime ending ed 2 two petereu,87,4,178.58666666666667,962996,0.0167985665223234
Jikan yo Tomare (TV Size),AZU feat. SEAMO,Rakuen,Ending 2 _AI romantic anime Gero,62,4,114.04342403628118,96436,0.0263057692747421
ROUGH DIAMONDS (TV Size),SCREEN mode,DeRandom Otaku,shokugeki no soma: ni no sara food wars tv size opening 3 season 2 the second plate ren shockwave,13,2,89.208,967277,0.0112097569724688
Dororo (TV Size),ASIAN KUNG-FU GENERATION,Agatsu,op opening shiinoha kotone tomadoi japanese anime,9,3,92.664,967405,0.0215833549166882
Unknown Mother-Goose,Hanabasami Kyou & Shishigami Leona & Sasugano Ruki & Sasugano Roki,Yugu,wowaka 初音ミク Hatsune Miku Pata-mon vtuber バーチャルyoutuber バーチャルユーチューバー virtual youtuber Vtb japanese Re:AcT,135,4,284.3689795918368,968585,0.0105496738930736
Ascension to Heaven,xi,-Tynamo,Parousia Diverse System electronic deathstream stream storyboard BoshyMan741 Nagatoro Aisha Dunty xfraczynho Kauan instrumental bof2009 SEGA CHUNITHM CRYSTAL PLUS bms voez cytus ii rhythm video game artcore piano breakcore,170,2,163.89220833333334,968656,0.0061015713325806
Telecaster Stripe,POLKADOT STINGRAY,moph,Zenchizennō 全知全能 Honenuki 骨抜き jrock,79,2,233.22122448979596,969845,0.0042877744175627
Saikousoku Fall in Love (TV Size),Monster Musume Cast,schoolboy,Komore monster musume no iro iru nichijou 雨宫天 Amamiya Sora ミーア Miia 小澤亜李 Ozawa Ari パピ Papi 相川奈都姫 Aikawa Natsuki セントレア Centorea 野村真悠華 Nomura Mayuka スー Suu 山崎はるか Yamazaki Haruka メロ Mero 中村桜 Nakamura Sakura ラクネラ Rachnera 1st season opening everyday life with monster girls Anime Japanese,37,2,92.1861224489796,976108,0.0108476197223009
Yume Tourou,RADWIMPS,Agatsu,your name kimi no na wa japanese rock anime kowari mir,19,2,129.2538775510204,977916,0.0077367118027485
RTRT,Mili,SMOKELIND,Momocashew Cassie Wei ProjectMili Yamato Kasai HAMO English Miracle Milk,94,2,215.02666666666667,978481,0.0046505859738327
"Xin Sheng Qi Mian, Shan E Nan Bian",Hanazawa Kana,Hanazawa Kana,video game j-pop jpop pop electronic mobile PoKeR JerryC 大河內航太 陰陽師 onmyoji Affirmation Lunala Crystar Rage Quit japanese rage_quit neoskylove Narcissu papple104,55,2,215.88,981837,0.0046322030757828
"Koise yo Minna, Hai! (TV Size)",Pyxis,Imakuri,ピクシス pop jpop japanese anime nobnaga-sensei no osanazuma,17,2,30.66775,981859,0.0326075437552477
Vanished truth,Draw the Emotional feat. Meramipop,IsomirDiAngelo,seto kousuke shirahane suou hey lululu lu^3 shadowx yshadowxop_ itswinter silence player 平安のエイリアン Heian Alien 東方Project 締め切り前日のおまいら ゆよゆっぺ yuyoyuppe zun Touhou C78 Comiket 78 Collapse of the sky 封獣 ぬえ Houjuu Nue 上海アリス幻樂団 Team Shanghai Alice rock metal japanese video game,204,2,205.7404081632653,984365,0.0048604939055358
charlotte aux framboises (colate+kamome sano Remix) [feat. mami],kamome sano,Left,Pâtisserie Japanese Riana Kalibe Senseabel Moecho Yusomi,105,2,187.92489795918368,988413,0.0053212746733388
No Good Magia (Start the Witch),Kalafina x The Prodigy,Okoratu,Start the Dance mahou shoujo Puella Magi Madoka Magica kajiura yuki Okorin Kite Melwoine Walpurgisnacht crn caren_sk,58,2,264.385306122449,988552,0.0037823584626025
Last Promise (TV Size),Yamazaki Erii,Sidetail,date a live dal iii third 3rd season ending anime japanese affirmation neoskylove naotoshi nao_tomori taeyang,25,3,94.4065306122449,989761,0.0211849750968456
Asgard,Yousei Teikoku,Death Rock,Lucifer Visual Novel eroge opening game,11,2,100.67591666666668,99090,0.0099328621293904
Unknown Mother-Goose,FantasticYouth,waefwerf,vocaloid utaite japanese wowaka hatsune miku lowfat onyu おん湯(♨) hot water cover ふぁんゆ fanyu announ mazaa guusu novelty,218,3,285.684,992892,0.0070007420786603
Be,Song Riders,Yasora,ending Shin Megami Tensei Trauma Atlus shikyu Niva Nivalis,25,2,245.504125,99832,0.0040732513150237
Sakimori Renka,Ax feat. Natsukawa Yoko,Yusomi,jubeat onoken sengoku retsuden video game japanese manyouka 万葉歌,648,7,194.65142857142857,998415,0.0308243306716768
